config	codepoints	kinds	matched_entry	baseline	new
ss05	E653:E653:00B7:0020	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|periodcentered|space	qsDay/full/None/baseline/|qsDay/half/baseline/None/|namer-dot/boundary/None/None/|space/boundary/None/None/
ss05	E653:E653:00B7:00B7	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|periodcentered|periodcentered	qsDay/full/None/baseline/|qsDay/half/baseline/None/|namer-dot/boundary/None/None/|namer-dot/boundary/None/None/
ss05	E653:E653:00B7:200C	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|periodcentered|space	qsDay/full/None/baseline/|qsDay/half/baseline/None/|namer-dot/boundary/None/None/|zwnj/boundary/None/None/
ss05	E653:E653:00B7:E650	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|periodcentered|qsPea	qsDay/full/None/baseline/|qsDay/half/baseline/None/|namer-dot/boundary/None/None/|qsPea/full/None/None/
ss05	E653:E653:00B7:E652	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|periodcentered|qsTea	qsDay/full/None/baseline/|qsDay/half/baseline/None/|namer-dot/boundary/None/None/|qsTea/full/None/None/
ss05	E653:E653:00B7:E653	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|periodcentered|qsDay	qsDay/full/None/baseline/|qsDay/half/baseline/None/|namer-dot/boundary/None/None/|qsDay/full/None/None/
ss05	E653:E653:00B7:E668	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|periodcentered.lowered|qsRoe	qsDay/full/None/baseline/|qsDay/half/baseline/None/|namer-dot/boundary/None/None/|qsRoe/hapax/None/None/
ss05	E653:E653:200C:0020	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|space|space	qsDay/full/None/baseline/|qsDay/half/baseline/None/|zwnj/boundary/None/None/|space/boundary/None/None/
ss05	E653:E653:200C:00B7	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|space|periodcentered	qsDay/full/None/baseline/|qsDay/half/baseline/None/|zwnj/boundary/None/None/|namer-dot/boundary/None/None/
ss05	E653:E653:200C:200C	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|space|space	qsDay/full/None/baseline/|qsDay/half/baseline/None/|zwnj/boundary/None/None/|zwnj/boundary/None/None/
ss05	E653:E653:200C:E650	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|space|qsPea.noentry	qsDay/full/None/baseline/|qsDay/half/baseline/None/|zwnj/boundary/None/None/|qsPea/full/None/None/locked
ss05	E653:E653:200C:E652	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|space|qsTea.noentry	qsDay/full/None/baseline/|qsDay/half/baseline/None/|zwnj/boundary/None/None/|qsTea/full/None/None/locked
ss05	E653:E653:200C:E653	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|space|qsDay.noentry	qsDay/full/None/baseline/|qsDay/half/baseline/None/|zwnj/boundary/None/None/|qsDay/full/None/None/locked
ss05	E653:E653:200C:E668	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|space|qsRoe.noentry	qsDay/full/None/baseline/|qsDay/half/baseline/None/|zwnj/boundary/None/None/|qsRoe/hapax/None/None/locked
ss05	E653:E653:E650:0020	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|qsPea|space	qsDay/full/None/baseline/|qsDay/half/baseline/None/|qsPea/full/None/None/|space/boundary/None/None/
ss05	E653:E653:E650:00B7	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|qsPea|periodcentered	qsDay/full/None/baseline/|qsDay/half/baseline/None/|qsPea/full/None/None/|namer-dot/boundary/None/None/
ss05	E653:E653:E650:200C	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|qsPea|space	qsDay/full/None/baseline/|qsDay/half/baseline/None/|qsPea/full/None/None/|zwnj/boundary/None/None/
ss05	E653:E653:E650:E650	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|qsPea.half.en-y6.ex-y6|qsPea.en-y6	qsDay/full/None/baseline/|qsDay/half/baseline/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
ss05	E653:E653:E650:E652	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|qsPea|qsTea	qsDay/full/None/baseline/|qsDay/half/baseline/None/|qsPea/full/None/None/|qsTea/full/None/None/
ss05	E653:E653:E650:E653	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|qsPea|qsDay.half.en-y0.ex-y0	qsDay/full/None/baseline/|qsDay/half/baseline/None/|qsPea/full/None/baseline/|qsDay/half/baseline/None/
ss05	E653:E653:E650:E668	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|qsPea.half.ex-y5.ex-dips|qsRoe.en-y5.en-con-1	qsDay/full/None/baseline/|qsDay/half/baseline/None/|qsPea/half/None/x-height/|qsRoe/hapax/x-height/None/en-con-1
ss05	E653:E653:E652:0020	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|qsTea.en-y0|space	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsTea/full/baseline/None/|space/boundary/None/None/
ss05	E653:E653:E652:00B7	cell	bare-name-live-join	qsDay|qsDay.half.en-y0.ex-y0|qsTea.en-y0|periodcentered	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsTea/full/baseline/None/|namer-dot/boundary/None/None/
ss05	E653:E653:E652:200C	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|qsTea.en-y0|space	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsTea/full/baseline/None/|zwnj/boundary/None/None/
ss05	E653:E653:E652:E650	cell	bare-name-live-join	qsDay|qsDay.half.en-y0.ex-y0|qsTea.en-y0|qsPea	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsTea/full/baseline/None/|qsPea/full/None/None/
ss05	E653:E653:E652:E652	cell	bare-name-live-join	qsDay|qsDay.half.en-y0.ex-y0|qsTea.en-y0|qsTea	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsTea/full/baseline/None/|qsTea/full/None/None/
ss05	E653:E653:E652:E653	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	qsDay/full/None/baseline/|qsDay/half/baseline/None/|qsTea/full/None/baseline/|qsDay/half/baseline/None/en-ext-1
ss05	E653:E653:E652:E668	cell,seam	regrouping-floor-drift	qsDay|qsDay.half.en-y0.ex-y0|qsTea.half.ex-y5|qsRoe.en-y5.en-con-1	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsTea/full/baseline/None/|qsRoe/hapax/None/None/
ss05	E653:E653:E653:0020	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|qsDay.half.en-y0.ex-y0|space	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsDay/half/baseline/None/|space/boundary/None/None/
ss05	E653:E653:E653:00B7	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|qsDay.half.en-y0.ex-y0|periodcentered	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsDay/half/baseline/None/|namer-dot/boundary/None/None/
ss05	E653:E653:E653:200C	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|qsDay.half.en-y0.ex-y0|space	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsDay/half/baseline/None/|zwnj/boundary/None/None/
ss05	E653:E653:E653:E650	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|qsDay.half.en-y0.ex-y0|qsPea	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsDay/half/baseline/None/|qsPea/full/None/None/
ss05	E653:E653:E653:E652	cell	bare-name-live-join	qsDay|qsDay.half.en-y0.ex-y0|qsDay.half.en-y0.ex-y0|qsTea.en-y0	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsDay/half/baseline/baseline/|qsTea/full/baseline/None/
ss05	E653:E653:E653:E653	cell	dangling-anchor-dropped	qsDay|qsDay.half.en-y0.ex-y0|qsDay.half.en-y0.ex-y0|qsDay.half.en-y0.ex-y0	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsDay/half/baseline/baseline/|qsDay/half/baseline/None/
ss05	E653:E653:E653:E668	cell	bare-name-live-join	qsDay|qsDay.half.en-y0.ex-y0|qsDay.half.en-y0.ex-y0|qsRoe	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsDay/half/baseline/baseline/|qsRoe/hapax/baseline/None/
ss05	E653:E653:E668:0020	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|qsRoe|space	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsRoe/hapax/baseline/None/|space/boundary/None/None/
ss05	E653:E653:E668:00B7	cell	bare-name-live-join	qsDay|qsDay.half.en-y0.ex-y0|qsRoe|periodcentered	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsRoe/hapax/baseline/None/|namer-dot/boundary/None/None/
ss05	E653:E653:E668:200C	cell	boundary-echo	qsDay|qsDay.half.en-y0.ex-y0|qsRoe|space	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsRoe/hapax/baseline/None/|zwnj/boundary/None/None/
ss05	E653:E653:E668:E650	cell	bare-name-live-join	qsDay|qsDay.half.en-y0.ex-y0|qsRoe|qsPea	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsRoe/hapax/baseline/None/|qsPea/full/None/None/
ss05	E653:E653:E668:E652	cell	bare-name-live-join	qsDay|qsDay.half.en-y0.ex-y0|qsRoe|qsTea	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsRoe/hapax/baseline/None/|qsTea/full/None/None/
ss05	E653:E653:E668:E653	cell	bare-name-live-join	qsDay|qsDay.half.en-y0.ex-y0|qsRoe|qsDay	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsRoe/hapax/baseline/None/|qsDay/full/None/None/
ss05	E653:E653:E668:E668	cell	bare-name-live-join	qsDay|qsDay.half.en-y0.ex-y0|qsRoe.en-y0.ex-y5|qsRoe	qsDay/full/None/baseline/|qsDay/half/baseline/baseline/|qsRoe/hapax/baseline/x-height/|qsRoe/hapax/x-height/None/
ss05	E653:E668:0020:0020	cell	boundary-echo	qsDay|qsRoe|space|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|space/boundary/None/None/|space/boundary/None/None/
ss05	E653:E668:0020:00B7	cell	boundary-echo	qsDay|qsRoe|space|periodcentered	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|space/boundary/None/None/|namer-dot/boundary/None/None/
ss05	E653:E668:0020:200C	cell	boundary-echo	qsDay|qsRoe|space|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|space/boundary/None/None/|zwnj/boundary/None/None/
ss05	E653:E668:0020:E650	cell	boundary-echo	qsDay|qsRoe|space|qsPea	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|space/boundary/None/None/|qsPea/full/None/None/
ss05	E653:E668:0020:E652	cell	boundary-echo	qsDay|qsRoe|space|qsTea	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|space/boundary/None/None/|qsTea/full/None/None/
ss05	E653:E668:0020:E653	cell	boundary-echo	qsDay|qsRoe|space|qsDay	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|space/boundary/None/None/|qsDay/full/None/None/
ss05	E653:E668:0020:E668	cell	boundary-echo	qsDay|qsRoe|space|qsRoe	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|space/boundary/None/None/|qsRoe/hapax/None/None/
ss05	E653:E668:00B7:0020	cell	boundary-echo	qsDay|qsRoe|periodcentered|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|namer-dot/boundary/None/None/|space/boundary/None/None/
ss05	E653:E668:00B7:00B7	cell	bare-name-live-join	qsDay|qsRoe|periodcentered|periodcentered	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|namer-dot/boundary/None/None/|namer-dot/boundary/None/None/
ss05	E653:E668:00B7:200C	cell	boundary-echo	qsDay|qsRoe|periodcentered|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|namer-dot/boundary/None/None/|zwnj/boundary/None/None/
ss05	E653:E668:00B7:E650	cell	bare-name-live-join	qsDay|qsRoe|periodcentered|qsPea	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|namer-dot/boundary/None/None/|qsPea/full/None/None/
ss05	E653:E668:00B7:E652	cell	bare-name-live-join	qsDay|qsRoe|periodcentered|qsTea	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|namer-dot/boundary/None/None/|qsTea/full/None/None/
ss05	E653:E668:00B7:E653	cell	bare-name-live-join	qsDay|qsRoe|periodcentered|qsDay	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|namer-dot/boundary/None/None/|qsDay/full/None/None/
ss05	E653:E668:00B7:E668	cell	bare-name-live-join	qsDay|qsRoe|periodcentered.lowered|qsRoe	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|namer-dot/boundary/None/None/|qsRoe/hapax/None/None/
ss05	E653:E668:200C:0020	cell	boundary-echo	qsDay|qsRoe|space|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|zwnj/boundary/None/None/|space/boundary/None/None/
ss05	E653:E668:200C:00B7	cell	boundary-echo	qsDay|qsRoe|space|periodcentered	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|zwnj/boundary/None/None/|namer-dot/boundary/None/None/
ss05	E653:E668:200C:200C	cell	boundary-echo	qsDay|qsRoe|space|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|zwnj/boundary/None/None/|zwnj/boundary/None/None/
ss05	E653:E668:200C:E650	cell	boundary-echo	qsDay|qsRoe|space|qsPea.noentry	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|zwnj/boundary/None/None/|qsPea/full/None/None/locked
ss05	E653:E668:200C:E652	cell	boundary-echo	qsDay|qsRoe|space|qsTea.noentry	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|zwnj/boundary/None/None/|qsTea/full/None/None/locked
ss05	E653:E668:200C:E653	cell	boundary-echo	qsDay|qsRoe|space|qsDay.noentry	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|zwnj/boundary/None/None/|qsDay/full/None/None/locked
ss05	E653:E668:200C:E668	cell	boundary-echo	qsDay|qsRoe|space|qsRoe.noentry	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|zwnj/boundary/None/None/|qsRoe/hapax/None/None/locked
ss05	E653:E668:E650:0020	cell	boundary-echo	qsDay|qsRoe|qsPea|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsPea/full/None/None/|space/boundary/None/None/
ss05	E653:E668:E650:00B7	cell	bare-name-live-join	qsDay|qsRoe|qsPea|periodcentered	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsPea/full/None/None/|namer-dot/boundary/None/None/
ss05	E653:E668:E650:200C	cell	boundary-echo	qsDay|qsRoe|qsPea|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsPea/full/None/None/|zwnj/boundary/None/None/
ss05	E653:E668:E650:E650	cell	dangling-anchor-dropped	qsDay|qsRoe|qsPea.half.en-y6.ex-y6|qsPea.en-y6	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
ss05	E653:E668:E650:E652	cell	bare-name-live-join	qsDay|qsRoe|qsPea|qsTea	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsPea/full/None/None/|qsTea/full/None/None/
ss05	E653:E668:E650:E653	cell	dangling-anchor-dropped	qsDay|qsRoe|qsPea|qsDay.half.en-y0.ex-y0	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsPea/full/None/baseline/|qsDay/half/baseline/None/
ss05	E653:E668:E650:E668	cell	bare-name-live-join	qsDay|qsRoe|qsPea.half.ex-y5.ex-dips|qsRoe.en-y5.en-con-1	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsPea/half/None/x-height/|qsRoe/hapax/x-height/None/en-con-1
ss05	E653:E668:E652:0020	cell	boundary-echo	qsDay|qsRoe|qsTea|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsTea/full/None/None/|space/boundary/None/None/
ss05	E653:E668:E652:00B7	cell	bare-name-live-join	qsDay|qsRoe|qsTea|periodcentered	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsTea/full/None/None/|namer-dot/boundary/None/None/
ss05	E653:E668:E652:200C	cell	boundary-echo	qsDay|qsRoe|qsTea|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsTea/full/None/None/|zwnj/boundary/None/None/
ss05	E653:E668:E652:E650	cell	bare-name-live-join	qsDay|qsRoe|qsTea|qsPea	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsTea/full/None/None/|qsPea/full/None/None/
ss05	E653:E668:E652:E652	cell	bare-name-live-join	qsDay|qsRoe|qsTea|qsTea	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsTea/full/None/None/|qsTea/full/None/None/
ss05	E653:E668:E652:E653	cell	dangling-anchor-dropped	qsDay|qsRoe|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsTea/full/None/baseline/|qsDay/half/baseline/None/en-ext-1
ss05	E653:E668:E652:E668	cell	bare-name-live-join	qsDay|qsRoe|qsTea.half.ex-y5|qsRoe.en-y5.en-con-1	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsTea/half/None/x-height/|qsRoe/hapax/x-height/None/en-con-1
ss05	E653:E668:E653:0020	cell	boundary-echo	qsDay|qsRoe|qsDay|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsDay/full/None/None/|space/boundary/None/None/
ss05	E653:E668:E653:00B7	cell	bare-name-live-join	qsDay|qsRoe|qsDay|periodcentered	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsDay/full/None/None/|namer-dot/boundary/None/None/
ss05	E653:E668:E653:200C	cell	boundary-echo	qsDay|qsRoe|qsDay|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsDay/full/None/None/|zwnj/boundary/None/None/
ss05	E653:E668:E653:E650	cell	bare-name-live-join	qsDay|qsRoe|qsDay|qsPea	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsDay/full/None/None/|qsPea/full/None/None/
ss05	E653:E668:E653:E652	cell	bare-name-live-join	qsDay|qsRoe|qsDay|qsTea.en-y0	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsDay/full/None/baseline/|qsTea/full/baseline/None/
ss05	E653:E668:E653:E653	cell	dangling-anchor-dropped	qsDay|qsRoe|qsDay|qsDay.half.en-y0.ex-y0	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsDay/full/None/baseline/|qsDay/half/baseline/None/
ss05	E653:E668:E653:E668	cell	bare-name-live-join	qsDay|qsRoe|qsDay|qsRoe	qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/|qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/
ss05	E653:E668:E668:0020	cell	boundary-echo	qsDay|qsRoe.en-y0.ex-y5|qsRoe|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/x-height/|qsRoe/hapax/x-height/None/|space/boundary/None/None/
ss05	E653:E668:E668:00B7	cell	bare-name-live-join	qsDay|qsRoe.en-y0.ex-y5|qsRoe|periodcentered	qsDay/full/None/baseline/|qsRoe/hapax/baseline/x-height/|qsRoe/hapax/x-height/None/|namer-dot/boundary/None/None/
ss05	E653:E668:E668:200C	cell	boundary-echo	qsDay|qsRoe.en-y0.ex-y5|qsRoe|space	qsDay/full/None/baseline/|qsRoe/hapax/baseline/x-height/|qsRoe/hapax/x-height/None/|zwnj/boundary/None/None/
ss05	E653:E668:E668:E650	cell	bare-name-live-join	qsDay|qsRoe.en-y0.ex-y5|qsRoe|qsPea	qsDay/full/None/baseline/|qsRoe/hapax/baseline/x-height/|qsRoe/hapax/x-height/None/|qsPea/full/None/None/
ss05	E653:E668:E668:E652	cell	bare-name-live-join	qsDay|qsRoe.en-y0.ex-y5|qsRoe|qsTea	qsDay/full/None/baseline/|qsRoe/hapax/baseline/x-height/|qsRoe/hapax/x-height/None/|qsTea/full/None/None/
ss05	E653:E668:E668:E653	cell	bare-name-live-join	qsDay|qsRoe.en-y0.ex-y5|qsRoe|qsDay	qsDay/full/None/baseline/|qsRoe/hapax/baseline/x-height/|qsRoe/hapax/x-height/None/|qsDay/full/None/None/
ss05	E653:E668:E668:E668	cell	bare-name-live-join	qsDay|qsRoe.en-y0.ex-y5|qsRoe.ex-y0|qsRoe	qsDay/full/None/baseline/|qsRoe/hapax/baseline/x-height/|qsRoe/hapax/x-height/baseline/|qsRoe/hapax/baseline/None/
ss05	E665:E670:E652:E679	cell,seam	pre-ligature-cleanup-regularized	qsMay|qsIt|qsTea_qsOy	qsMay/loop/None/x-height/ex-ext-1|qsIt/hapax/x-height/None/|qsTea_qsOy/hapax/None/None/
ss05	E668:0020:E650:E650	cell	boundary-echo	qsRoe|space|qsPea.half.en-y6.ex-y6|qsPea.en-y6	qsRoe/hapax/None/None/|space/boundary/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
ss05	E668:0020:E650:E653	cell	boundary-echo	qsRoe|space|qsPea|qsDay.half.en-y0.ex-y0	qsRoe/hapax/None/None/|space/boundary/None/None/|qsPea/full/None/baseline/|qsDay/half/baseline/None/
ss05	E668:0020:E652:E653	cell	boundary-echo	qsRoe|space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	qsRoe/hapax/None/None/|space/boundary/None/None/|qsTea/full/None/baseline/|qsDay/half/baseline/None/en-ext-1
ss05	E668:0020:E653:E652	cell	boundary-echo	qsRoe|space|qsDay|qsTea.en-y0	qsRoe/hapax/None/None/|space/boundary/None/None/|qsDay/full/None/baseline/|qsTea/full/baseline/None/
ss05	E668:0020:E653:E653	cell	boundary-echo	qsRoe|space|qsDay|qsDay.half.en-y0.ex-y0	qsRoe/hapax/None/None/|space/boundary/None/None/|qsDay/full/None/baseline/|qsDay/half/baseline/None/
ss05	E668:0020:E653:E668	cell	boundary-echo	qsRoe|space|qsDay|qsRoe	qsRoe/hapax/None/None/|space/boundary/None/None/|qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/
ss05	E668:0020:E668:E668	cell	boundary-echo	qsRoe|space|qsRoe.en-y0.ex-y5|qsRoe	qsRoe/hapax/None/None/|space/boundary/None/None/|qsRoe/hapax/None/x-height/|qsRoe/hapax/x-height/None/
ss05	E668:00B7:E650:E650	cell	dangling-anchor-dropped	qsRoe|periodcentered|qsPea.half.en-y6.ex-y6|qsPea.en-y6	qsRoe/hapax/None/None/|namer-dot/boundary/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
ss05	E668:00B7:E650:E653	cell	dangling-anchor-dropped	qsRoe|periodcentered|qsPea|qsDay.half.en-y0.ex-y0	qsRoe/hapax/None/None/|namer-dot/boundary/None/None/|qsPea/full/None/baseline/|qsDay/half/baseline/None/
ss05	E668:00B7:E652:E653	cell	dangling-anchor-dropped	qsRoe|periodcentered|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	qsRoe/hapax/None/None/|namer-dot/boundary/None/None/|qsTea/full/None/baseline/|qsDay/half/baseline/None/en-ext-1
ss05	E668:00B7:E653:E652	cell	bare-name-live-join	qsRoe|periodcentered|qsDay|qsTea.en-y0	qsRoe/hapax/None/None/|namer-dot/boundary/None/None/|qsDay/full/None/baseline/|qsTea/full/baseline/None/
ss05	E668:00B7:E653:E653	cell	dangling-anchor-dropped	qsRoe|periodcentered|qsDay|qsDay.half.en-y0.ex-y0	qsRoe/hapax/None/None/|namer-dot/boundary/None/None/|qsDay/full/None/baseline/|qsDay/half/baseline/None/
ss05	E668:00B7:E653:E668	cell	bare-name-live-join	qsRoe|periodcentered|qsDay|qsRoe	qsRoe/hapax/None/None/|namer-dot/boundary/None/None/|qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/
ss05	E668:00B7:E668:E668	cell	dangling-anchor-dropped	qsRoe|periodcentered.lowered|qsRoe.en-y0.ex-y5|qsRoe	qsRoe/hapax/None/None/|namer-dot/boundary/None/None/|qsRoe/hapax/None/x-height/|qsRoe/hapax/x-height/None/
ss05	E668:200C:E650:E653	cell	boundary-echo	qsRoe|space|qsPea.noentry|qsDay.half.en-y0.ex-y0	qsRoe/hapax/None/None/|zwnj/boundary/None/None/|qsPea/full/None/baseline/locked|qsDay/half/baseline/None/
ss05	E668:200C:E650:E668	cell	boundary-echo	qsRoe|space|qsPea.half.ex-y5.ex-dips|qsRoe.en-y5.en-con-1	qsRoe/hapax/None/None/|zwnj/boundary/None/None/|qsPea/half/None/x-height/locked|qsRoe/hapax/x-height/None/en-con-1
ss05	E668:200C:E652:E652	cell	boundary-echo	qsRoe|space|qsTea.ex-y0|qsTea	qsRoe/hapax/None/None/|zwnj/boundary/None/None/|qsTea/full/None/None/locked|qsTea/full/None/None/
ss05	E668:200C:E652:E653	cell	boundary-echo	qsRoe|space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	qsRoe/hapax/None/None/|zwnj/boundary/None/None/|qsTea/full/None/baseline/locked|qsDay/half/baseline/None/en-ext-1
ss05	E668:200C:E653:E652	cell	boundary-echo	qsRoe|space|qsDay.noentry|qsTea.en-y0	qsRoe/hapax/None/None/|zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsTea/full/baseline/None/
ss05	E668:200C:E653:E653	cell	boundary-echo	qsRoe|space|qsDay.noentry|qsDay.half.en-y0.ex-y0	qsRoe/hapax/None/None/|zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsDay/half/baseline/None/
ss05	E668:200C:E653:E668	cell	boundary-echo	qsRoe|space|qsDay.noentry|qsRoe	qsRoe/hapax/None/None/|zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsRoe/hapax/baseline/None/
ss05	E668:200C:E668:E668	cell	boundary-echo	qsRoe|space|qsRoe.en-y0.ex-y5.noentry|qsRoe	qsRoe/hapax/None/None/|zwnj/boundary/None/None/|qsRoe/hapax/None/x-height/locked|qsRoe/hapax/x-height/None/
ss05	E668:E650:E650:0020	cell	boundary-echo	qsRoe|qsPea.half.en-y6.ex-y6|qsPea.en-y6|space	qsRoe/hapax/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/|space/boundary/None/None/
ss05	E668:E650:E650:00B7	cell	dangling-anchor-dropped	qsRoe|qsPea.half.en-y6.ex-y6|qsPea.en-y6|periodcentered	qsRoe/hapax/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/|namer-dot/boundary/None/None/
ss05	E668:E650:E650:200C	cell	boundary-echo	qsRoe|qsPea.half.en-y6.ex-y6|qsPea.en-y6|space	qsRoe/hapax/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/|zwnj/boundary/None/None/
ss05	E668:E650:E650:E650	cell	dangling-anchor-dropped	qsRoe|qsPea.half.en-y6.ex-y6|qsPea.half.en-y6.ex-y6|qsPea.en-y6	qsRoe/hapax/None/None/|qsPea/half/None/y6/|qsPea/half/y6/y6/|qsPea/full/y6/None/
