# treaty table, config default
left	right	junction	extension	kern
qsTea.full.en-y0	qsAt.rising	break	0	0
qsTea.full.en-y0	qsAt.rising.ex-y5	break	0	0
qsTea.full.en-y0	qsAwe.hapax	break	0	0
qsTea.full.en-y0	qsAwe.hapax.ex-y0	break	0	0
qsTea.full.en-y0	qsBay.hapax	break	0	0
qsTea.full.en-y0	qsBay.hapax.ex-y0	break	0	0
qsTea.full.en-y0	qsDay.full	break	0	0
qsTea.full.en-y0	qsDay.full.ex-y0	break	0	0
qsTea.full.en-y0	qsDay_qsUtter.full	break	0	0
qsTea.full.en-y0	qsDay_qsUtter.full.ex-y5	break	0	0
qsTea.full.en-y0	qsDay_qsUtter.full.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0	qsEight.normal-sized-loop	break	0	0
qsTea.full.en-y0	qsEight.normal-sized-loop.ex-y0	break	0	0
qsTea.full.en-y0	qsEight.smaller-loop.ex-y0	break	0	0
qsTea.full.en-y0	qsEt.hapax	break	0	0
qsTea.full.en-y0	qsEt.hapax.ex-y0	break	0	0
qsTea.full.en-y0	qsEt.hapax.ex-y0.ex-con-1	break	0	0
qsTea.full.en-y0	qsFee.loop	break	0	0
qsTea.full.en-y0	qsFee.loop.ex-y5	break	0	0
qsTea.full.en-y0	qsFee.loop.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0	qsFee.loop.ex-y5.ex-ext-3	break	0	0
qsTea.full.en-y0	qsGay.hapax	break	0	0
qsTea.full.en-y0	qsGay.hapax.ex-y0	break	0	0
qsTea.full.en-y0	qsGay.hapax.ex-y0.ex-ext-1	break	0	0
qsTea.full.en-y0	qsGay.hapax.ex-y5	break	0	0
qsTea.full.en-y0	qsGay.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0	qsGay.hapax.ex-y5.ex-ext-3	break	0	0
qsTea.full.en-y0	qsI.loop	break	0	0
qsTea.full.en-y0	qsI.loop.ex-y5	break	0	0
qsTea.full.en-y0	qsI.loop.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0	qsIt.hapax	break	0	0
qsTea.full.en-y0	qsIt.hapax.ex-y0	break	0	0
qsTea.full.en-y0	qsIt.hapax.ex-y5	break	0	0
qsTea.full.en-y0	qsIt.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0	qsJai.hapax	break	0	0
qsTea.full.en-y0	qsJai.hapax.ex-y0	break	0	0
qsTea.full.en-y0	qsJai.hapax.ex-y0.ex-ext-1	break	0	0
qsTea.full.en-y0	qsJai_qsUtter.hapax	break	0	0
qsTea.full.en-y0	qsJai_qsUtter.hapax.ex-y5	break	0	0
qsTea.full.en-y0	qsJai_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0	qsKey.hapax	break	0	0
qsTea.full.en-y0	qsKey.hapax.ex-y0	break	0	0
qsTea.full.en-y0	qsKey.hapax.ex-y0.ex-con-1	break	0	0
qsTea.full.en-y0	qsLow.hapax	break	0	0
qsTea.full.en-y0	qsLow.hapax.ex-y5	break	0	0
qsTea.full.en-y0	qsLow.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0	qsMay.grounded-loop.ex-y0	break	0	0
qsTea.full.en-y0	qsMay.loop	break	0	0
qsTea.full.en-y0	qsMay.loop.ex-y5	break	0	0
qsTea.full.en-y0	qsMay.loop.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0	qsMay.loop.ex-y5.ex-ext-2	break	0	0
qsTea.full.en-y0	qsNo.flipped.ex-y0	break	0	0
qsTea.full.en-y0	qsNo.loop	break	0	0
qsTea.full.en-y0	qsNo.loop.ex-y5	break	0	0
qsTea.full.en-y0	qsNo.loop.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0	qsOoze.hapax	break	0	0
qsTea.full.en-y0	qsOoze.hapax.ex-y0	break	0	0
qsTea.full.en-y0	qsOut.normal	break	0	0
qsTea.full.en-y0	qsOut.swept-up.ex-y5	break	0	0
qsTea.full.en-y0	qsOut.swept-up.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0	qsOut_qsTea.hapax	break	0	0
qsTea.full.en-y0	qsOx.hapax	break	0	0
qsTea.full.en-y0	qsOx.hapax.ex-y0	break	0	0
qsTea.full.en-y0	qsPea.full	break	0	0
qsTea.full.en-y0	qsPea.full.ex-y0	break	0	0
qsTea.full.en-y0	qsPea.half.ex-y5	break	0	0
qsTea.full.en-y0	qsPea.half.ex-y6	break	0	0
qsTea.full.en-y0	qsRoe.hapax	break	0	0
qsTea.full.en-y0	qsRoe.hapax.ex-y0	break	0	0
qsTea.full.en-y0	qsRoe.hapax.ex-y0.ex-ext-1	break	0	0
qsTea.full.en-y0	qsRoe.hapax.ex-y5	break	0	0
qsTea.full.en-y0	qsSee.curled-over.ex-y6	break	0	0
qsTea.full.en-y0	qsSee.normal	break	0	0
qsTea.full.en-y0	qsSee.normal.ex-y8	break	0	0
qsTea.full.en-y0	qsSee.straighter.ex-y0	break	0	0
qsTea.full.en-y0	qsSee.straighter.ex-y0.ex-ext-2	break	0	0
qsTea.full.en-y0	qsSee.straightest.ex-y0	break	0	0
qsTea.full.en-y0	qsSee_qsUtter.hapax	break	0	0
qsTea.full.en-y0	qsSee_qsUtter.hapax.ex-y5	break	0	0
qsTea.full.en-y0	qsSee_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0	qsTea.full	break	0	0
qsTea.full.en-y0	qsTea.full.ex-y0	break	0	0
qsTea.full.en-y0	qsTea.half.ex-y5	break	0	0
qsTea.full.en-y0	qsTea_qsOy.hapax	break	0	0
qsTea.full.en-y0	qsTea_qsOy.hapax.ex-y0	break	0	0
qsTea.full.en-y0	qsThaw.hapax	break	0	0
qsTea.full.en-y0	qsUtter.alternate.ex-y0	break	0	0
qsTea.full.en-y0	qsUtter.mono	break	0	0
qsTea.full.en-y0	qsUtter.mono.ex-y5	break	0	0
qsTea.full.en-y0	qsUtter.mono.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0	qsVie.normal	break	0	0
qsTea.full.en-y0	qsVie.swept-out.ex-y0	break	0	0
qsTea.full.en-y0	qsVie_qsUtter.hapax	break	0	0
qsTea.full.en-y0	qsVie_qsUtter.hapax.ex-y5	break	0	0
qsTea.full.en-y0	qsVie_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0.en-ext-1	qsAt.falling.ex-y0.ex-ext-3	break	0	0
qsTea.full.en-y0.en-ext-1	qsBay.hapax	break	0	0
qsTea.full.en-y0.en-ext-1	qsBay.hapax.ex-y0	break	0	0
qsTea.full.en-y0.en-ext-1	qsFee.loop	break	0	0
qsTea.full.en-y0.en-ext-1	qsFee.loop.ex-y5	break	0	0
qsTea.full.en-y0.en-ext-1	qsFee.loop.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0.en-ext-1	qsFee.loop.ex-y5.ex-ext-3	break	0	0
qsTea.full.en-y0.en-ext-1	qsGay.hapax	break	0	0
qsTea.full.en-y0.en-ext-1	qsGay.hapax.ex-y0	break	0	0
qsTea.full.en-y0.en-ext-1	qsGay.hapax.ex-y0.ex-ext-1	break	0	0
qsTea.full.en-y0.en-ext-1	qsGay.hapax.ex-y5	break	0	0
qsTea.full.en-y0.en-ext-1	qsGay.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0.en-ext-1	qsGay.hapax.ex-y5.ex-ext-3	break	0	0
qsTea.full.en-y0.en-ext-1	qsIt.hapax.ex-y5	break	0	0
qsTea.full.en-y0.en-ext-1	qsIt.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0.en-ext-1	qsKey.hapax	break	0	0
qsTea.full.en-y0.en-ext-1	qsKey.hapax.ex-y0	break	0	0
qsTea.full.en-y0.en-ext-1	qsKey.hapax.ex-y0.ex-con-1	break	0	0
qsTea.full.en-y0.en-ext-1	qsPea.full	break	0	0
qsTea.full.en-y0.en-ext-1	qsPea.full.ex-y0	break	0	0
qsTea.full.en-y0.en-ext-1	qsPea.half.ex-y5	break	0	0
qsTea.full.en-y0.en-ext-1	qsPea.half.ex-y6	break	0	0
qsTea.full.en-y0.en-ext-1	qsSee.straighter.ex-y0	break	0	0
qsTea.full.en-y0.en-ext-1	qsSee.straighter.ex-y0.ex-ext-2	break	0	0
qsTea.full.en-y0.en-ext-1	qsSee.straightest.ex-y0	break	0	0
qsTea.full.en-y0.en-ext-1	qsSee_qsUtter.hapax	break	0	0
qsTea.full.en-y0.en-ext-1	qsSee_qsUtter.hapax.ex-y5	break	0	0
qsTea.full.en-y0.en-ext-1	qsSee_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y0.en-ext-1	qsTea.full	break	0	0
qsTea.full.en-y0.en-ext-1	qsTea.full.ex-y0	break	0	0
qsTea.full.en-y0.en-ext-1	qsTea.half.ex-y5	break	0	0
qsTea.full.en-y0.en-ext-1	qsTea_qsOy.hapax	break	0	0
qsTea.full.en-y0.en-ext-1	qsTea_qsOy.hapax.ex-y0	break	0	0
qsTea.full.en-y0.en-ext-1	qsThaw.hapax	break	0	0
qsTea.full.en-y0.en-ext-1	qsUtter.alternate.ex-y0	break	0	0
qsTea.full.en-y8	qsAt.falling.ex-y0.ex-ext-3	break	0	0
qsTea.full.en-y8	qsBay.hapax	break	0	0
qsTea.full.en-y8	qsBay.hapax.ex-y0	break	0	0
qsTea.full.en-y8	qsFee.loop	break	0	0
qsTea.full.en-y8	qsFee.loop.ex-y5	break	0	0
qsTea.full.en-y8	qsFee.loop.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y8	qsFee.loop.ex-y5.ex-ext-3	break	0	0
qsTea.full.en-y8	qsGay.hapax	break	0	0
qsTea.full.en-y8	qsGay.hapax.ex-y0	break	0	0
qsTea.full.en-y8	qsGay.hapax.ex-y0.ex-ext-1	break	0	0
qsTea.full.en-y8	qsGay.hapax.ex-y5	break	0	0
qsTea.full.en-y8	qsGay.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y8	qsGay.hapax.ex-y5.ex-ext-3	break	0	0
qsTea.full.en-y8	qsIt.hapax.ex-y5	break	0	0
qsTea.full.en-y8	qsIt.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y8	qsKey.hapax	break	0	0
qsTea.full.en-y8	qsKey.hapax.ex-y0	break	0	0
qsTea.full.en-y8	qsKey.hapax.ex-y0.ex-con-1	break	0	0
qsTea.full.en-y8	qsPea.full	break	0	0
qsTea.full.en-y8	qsPea.full.ex-y0	break	0	0
qsTea.full.en-y8	qsPea.half.ex-y5	break	0	0
qsTea.full.en-y8	qsPea.half.ex-y6	break	0	0
qsTea.full.en-y8	qsSee.straighter.ex-y0	break	0	0
qsTea.full.en-y8	qsSee.straighter.ex-y0.ex-ext-2	break	0	0
qsTea.full.en-y8	qsSee.straightest.ex-y0	break	0	0
qsTea.full.en-y8	qsSee_qsUtter.hapax	break	0	0
qsTea.full.en-y8	qsSee_qsUtter.hapax.ex-y5	break	0	0
qsTea.full.en-y8	qsSee_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.en-y8	qsTea.full	break	0	0
qsTea.full.en-y8	qsTea.full.ex-y0	break	0	0
qsTea.full.en-y8	qsTea.half.ex-y5	break	0	0
qsTea.full.en-y8	qsTea_qsOy.hapax	break	0	0
qsTea.full.en-y8	qsTea_qsOy.hapax.ex-y0	break	0	0
qsTea.full.en-y8	qsThaw.hapax	break	0	0
qsTea.full.en-y8	qsUtter.alternate.ex-y0	break	0	0
qsTea.full.en-y8.ex-y0	qsAh.hapax.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsAh.hapax.en-y0.ex-y5	baseline	0	0
qsTea.full.en-y8.ex-y0	qsAh.hapax.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.en-y8.ex-y0	qsAt.rising.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsAt.rising.en-y0.ex-y5	baseline	0	0
qsTea.full.en-y8.ex-y0	qsDay.half.en-y0.en-ext-1	baseline	1	0
qsTea.full.en-y8.ex-y0	qsDay.half.en-y0.ex-y0.en-ext-1	baseline	1	0
qsTea.full.en-y8.ex-y0	qsDay_qsUtter.half.en-y0.en-ext-1	baseline	1	0
qsTea.full.en-y8.ex-y0	qsDay_qsUtter.half.en-y0.ex-y5.en-ext-1	baseline	1	0
qsTea.full.en-y8.ex-y0	qsDay_qsUtter.half.en-y0.ex-y5.en-ext-1.ex-ext-1	baseline	1	0
qsTea.full.en-y8.ex-y0	qsDay_qsUtter.half.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.en-y8.ex-y0	qsI.smaller-loop.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsI.smaller-loop.en-y0.ex-y5	baseline	0	0
qsTea.full.en-y8.ex-y0	qsI.smaller-loop.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.en-y8.ex-y0	qsLow.hapax.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsLow.hapax.en-y0.ex-y5	baseline	0	0
qsTea.full.en-y8.ex-y0	qsLow.hapax.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.en-y8.ex-y0	qsMay.loop.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsMay.loop.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.en-y8.ex-y0	qsMay.loop.en-y0.ex-y5.ex-ext-2	baseline	0	0
qsTea.full.en-y8.ex-y0	qsNo.flipped.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsNo.flipped.en-y0.ex-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsOoze.hapax.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsOoze.hapax.en-y0.ex-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsOut.normal.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsOut.swept-up.en-y0.ex-y5	baseline	0	0
qsTea.full.en-y8.ex-y0	qsOut.swept-up.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.en-y8.ex-y0	qsOut_qsTea.hapax.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsRoe.hapax.en-y0.ex-y5.en-con-1	baseline	-1	0
qsTea.full.en-y8.ex-y0	qsSee.curled-over.en-y0.ex-y6	baseline	0	0
qsTea.full.en-y8.ex-y0	qsSee.normal.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsSee.normal.en-y0.ex-y8	baseline	0	0
qsTea.full.en-y8.ex-y0	qsUtter.mono.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsUtter.mono.en-y0.ex-y5	baseline	0	0
qsTea.full.en-y8.ex-y0	qsUtter.mono.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.en-y8.ex-y0	qsVie.normal.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsVie.swept-out.en-y0.ex-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsVie_qsUtter.hapax.en-y0	baseline	0	0
qsTea.full.en-y8.ex-y0	qsVie_qsUtter.hapax.en-y0.ex-y5	baseline	0	0
qsTea.full.en-y8.ex-y0	qsVie_qsUtter.hapax.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0	qsAh.hapax.en-y0	baseline	0	0
qsTea.full.ex-y0	qsAh.hapax.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0	qsAh.hapax.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0	qsAt.rising.en-y0	baseline	0	0
qsTea.full.ex-y0	qsAt.rising.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0	qsDay.half.en-y0.en-ext-1	baseline	1	0
qsTea.full.ex-y0	qsDay.half.en-y0.ex-y0.en-ext-1	baseline	1	0
qsTea.full.ex-y0	qsDay_qsUtter.half.en-y0.en-ext-1	baseline	1	0
qsTea.full.ex-y0	qsDay_qsUtter.half.en-y0.ex-y5.en-ext-1	baseline	1	0
qsTea.full.ex-y0	qsDay_qsUtter.half.en-y0.ex-y5.en-ext-1.ex-ext-1	baseline	1	0
qsTea.full.ex-y0	qsDay_qsUtter.half.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0	qsI.smaller-loop.en-y0	baseline	0	0
qsTea.full.ex-y0	qsI.smaller-loop.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0	qsI.smaller-loop.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0	qsLow.hapax.en-y0	baseline	0	0
qsTea.full.ex-y0	qsLow.hapax.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0	qsLow.hapax.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0	qsMay.loop.en-y0	baseline	0	0
qsTea.full.ex-y0	qsMay.loop.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0	qsMay.loop.en-y0.ex-y5.ex-ext-2	baseline	0	0
qsTea.full.ex-y0	qsNo.flipped.en-y0	baseline	0	0
qsTea.full.ex-y0	qsNo.flipped.en-y0.ex-y0	baseline	0	0
qsTea.full.ex-y0	qsOoze.hapax.en-y0	baseline	0	0
qsTea.full.ex-y0	qsOoze.hapax.en-y0.ex-y0	baseline	0	0
qsTea.full.ex-y0	qsOut.normal.en-y0	baseline	0	0
qsTea.full.ex-y0	qsOut.swept-up.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0	qsOut.swept-up.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0	qsOut_qsTea.hapax.en-y0	baseline	0	0
qsTea.full.ex-y0	qsRoe.hapax.en-y0.ex-y5.en-con-1	baseline	-1	0
qsTea.full.ex-y0	qsSee.curled-over.en-y0.ex-y6	baseline	0	0
qsTea.full.ex-y0	qsSee.normal.en-y0	baseline	0	0
qsTea.full.ex-y0	qsSee.normal.en-y0.ex-y8	baseline	0	0
qsTea.full.ex-y0	qsUtter.mono.en-y0	baseline	0	0
qsTea.full.ex-y0	qsUtter.mono.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0	qsUtter.mono.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0	qsVie.normal.en-y0	baseline	0	0
qsTea.full.ex-y0	qsVie.swept-out.en-y0.ex-y0	baseline	0	0
qsTea.full.ex-y0	qsVie_qsUtter.hapax.en-y0	baseline	0	0
qsTea.full.ex-y0	qsVie_qsUtter.hapax.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0	qsVie_qsUtter.hapax.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0.locked	qsAh.hapax.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsAh.hapax.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0.locked	qsAh.hapax.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0.locked	qsAt.rising.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsAt.rising.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0.locked	qsDay.half.en-y0.en-ext-1	baseline	1	0
qsTea.full.ex-y0.locked	qsDay.half.en-y0.ex-y0.en-ext-1	baseline	1	0
qsTea.full.ex-y0.locked	qsDay_qsUtter.half.en-y0.en-ext-1	baseline	1	0
qsTea.full.ex-y0.locked	qsDay_qsUtter.half.en-y0.ex-y5.en-ext-1	baseline	1	0
qsTea.full.ex-y0.locked	qsDay_qsUtter.half.en-y0.ex-y5.en-ext-1.ex-ext-1	baseline	1	0
qsTea.full.ex-y0.locked	qsDay_qsUtter.half.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0.locked	qsI.smaller-loop.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsI.smaller-loop.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0.locked	qsI.smaller-loop.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0.locked	qsLow.hapax.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsLow.hapax.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0.locked	qsLow.hapax.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0.locked	qsMay.loop.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsMay.loop.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0.locked	qsMay.loop.en-y0.ex-y5.ex-ext-2	baseline	0	0
qsTea.full.ex-y0.locked	qsNo.flipped.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsNo.flipped.en-y0.ex-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsOoze.hapax.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsOoze.hapax.en-y0.ex-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsOut.normal.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsOut.swept-up.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0.locked	qsOut.swept-up.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0.locked	qsOut_qsTea.hapax.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsRoe.hapax.en-y0.ex-y5.en-con-1	baseline	-1	0
qsTea.full.ex-y0.locked	qsSee.curled-over.en-y0.ex-y6	baseline	0	0
qsTea.full.ex-y0.locked	qsSee.normal.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsSee.normal.en-y0.ex-y8	baseline	0	0
qsTea.full.ex-y0.locked	qsUtter.mono.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsUtter.mono.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0.locked	qsUtter.mono.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.ex-y0.locked	qsVie.normal.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsVie.swept-out.en-y0.ex-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsVie_qsUtter.hapax.en-y0	baseline	0	0
qsTea.full.ex-y0.locked	qsVie_qsUtter.hapax.en-y0.ex-y5	baseline	0	0
qsTea.full.ex-y0.locked	qsVie_qsUtter.hapax.en-y0.ex-y5.ex-ext-1	baseline	0	0
qsTea.full.locked	qsAt.falling.ex-y0.ex-ext-3	break	0	0
qsTea.full.locked	qsBay.hapax	break	0	0
qsTea.full.locked	qsBay.hapax.ex-y0	break	0	0
qsTea.full.locked	qsFee.loop	break	0	0
qsTea.full.locked	qsFee.loop.ex-y5	break	0	0
qsTea.full.locked	qsFee.loop.ex-y5.ex-ext-1	break	0	0
qsTea.full.locked	qsFee.loop.ex-y5.ex-ext-3	break	0	0
qsTea.full.locked	qsGay.hapax	break	0	0
qsTea.full.locked	qsGay.hapax.ex-y0	break	0	0
qsTea.full.locked	qsGay.hapax.ex-y0.ex-ext-1	break	0	0
qsTea.full.locked	qsGay.hapax.ex-y5	break	0	0
qsTea.full.locked	qsGay.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.locked	qsGay.hapax.ex-y5.ex-ext-3	break	0	0
qsTea.full.locked	qsIt.hapax.ex-y5	break	0	0
qsTea.full.locked	qsIt.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.locked	qsKey.hapax	break	0	0
qsTea.full.locked	qsKey.hapax.ex-y0	break	0	0
qsTea.full.locked	qsKey.hapax.ex-y0.ex-con-1	break	0	0
qsTea.full.locked	qsPea.full	break	0	0
qsTea.full.locked	qsPea.full.ex-y0	break	0	0
qsTea.full.locked	qsPea.half.ex-y5	break	0	0
qsTea.full.locked	qsPea.half.ex-y6	break	0	0
qsTea.full.locked	qsSee.straighter.ex-y0	break	0	0
qsTea.full.locked	qsSee.straighter.ex-y0.ex-ext-2	break	0	0
qsTea.full.locked	qsSee.straightest.ex-y0	break	0	0
qsTea.full.locked	qsSee_qsUtter.hapax	break	0	0
qsTea.full.locked	qsSee_qsUtter.hapax.ex-y5	break	0	0
qsTea.full.locked	qsSee_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsTea.full.locked	qsTea.full	break	0	0
qsTea.full.locked	qsTea.full.ex-y0	break	0	0
qsTea.full.locked	qsTea.half.ex-y5	break	0	0
qsTea.full.locked	qsTea_qsOy.hapax	break	0	0
qsTea.full.locked	qsTea_qsOy.hapax.ex-y0	break	0	0
qsTea.full.locked	qsThaw.hapax	break	0	0
qsTea.full.locked	qsUtter.alternate.ex-y0	break	0	0
qsTea.half.en-y8.ex-y5	qsAwe.hapax.en-y5.en-ext-1	x-height	1	0
qsTea.half.en-y8.ex-y5	qsAwe.hapax.en-y5.ex-y0.en-ext-1	x-height	1	0
qsTea.half.en-y8.ex-y5	qsEight.normal-sized-loop.en-y5.en-ext-1	x-height	1	0
qsTea.half.en-y8.ex-y5	qsEight.normal-sized-loop.en-y5.ex-y0.en-ext-1	x-height	1	0
qsTea.half.en-y8.ex-y5	qsEight.smaller-loop.en-y5.ex-y0.en-ext-1	x-height	1	0
qsTea.half.en-y8.ex-y5	qsEt.hapax.en-y5.en-ext-1	x-height	1	0
qsTea.half.en-y8.ex-y5	qsEt.hapax.en-y5.ex-y0.en-ext-1	x-height	1	0
qsTea.half.en-y8.ex-y5	qsEt.hapax.en-y5.ex-y0.en-ext-1.ex-con-1	x-height	1	0
qsTea.half.en-y8.ex-y5	qsIt.hapax.en-y5	x-height	0	0
qsTea.half.en-y8.ex-y5	qsIt.hapax.en-y5.ex-y0	x-height	0	0
qsTea.half.en-y8.ex-y5	qsIt.hapax.en-y5.ex-y0.ex-ext-1	x-height	0	0
qsTea.half.en-y8.ex-y5	qsJai.hapax.en-y5.en-con-1	x-height	-1	0
qsTea.half.en-y8.ex-y5	qsJai.hapax.en-y5.ex-y0.en-con-1	x-height	-1	0
qsTea.half.en-y8.ex-y5	qsJai.hapax.en-y5.ex-y0.en-con-1.ex-ext-1	x-height	-1	0
qsTea.half.en-y8.ex-y5	qsJai_qsUtter.hapax.en-y5.en-con-1	x-height	-1	0
qsTea.half.en-y8.ex-y5	qsJai_qsUtter.hapax.en-y5.ex-y5.en-con-1	x-height	-1	0
qsTea.half.en-y8.ex-y5	qsJai_qsUtter.hapax.en-y5.ex-y5.en-con-1.ex-ext-1	x-height	-1	0
qsTea.half.en-y8.ex-y5	qsNo.loop.en-y5	x-height	0	0
qsTea.half.en-y8.ex-y5	qsNo.loop.en-y5.ex-y5	x-height	0	0
qsTea.half.en-y8.ex-y5	qsNo.loop.en-y5.ex-y5.ex-ext-1	x-height	0	0
qsTea.half.en-y8.ex-y5	qsOx.hapax.en-y5.en-ext-1	x-height	1	0
qsTea.half.en-y8.ex-y5	qsOx.hapax.en-y5.ex-y0.en-ext-1	x-height	1	0
qsTea.half.en-y8.ex-y5	qsRoe.hapax.en-y5.en-con-1	x-height	-1	0
qsTea.half.en-y8.ex-y5	qsRoe.hapax.en-y5.ex-y0.en-con-1	x-height	-1	0
qsTea.half.en-y8.ex-y5	qsRoe.hapax.en-y5.ex-y0.en-con-1.ex-ext-1	x-height	-1	0
qsTea.half.ex-y5	qsAwe.hapax.en-y5.en-ext-1	x-height	1	0
qsTea.half.ex-y5	qsAwe.hapax.en-y5.ex-y0.en-ext-1	x-height	1	0
qsTea.half.ex-y5	qsEight.normal-sized-loop.en-y5.en-ext-1	x-height	1	0
qsTea.half.ex-y5	qsEight.normal-sized-loop.en-y5.ex-y0.en-ext-1	x-height	1	0
qsTea.half.ex-y5	qsEight.smaller-loop.en-y5.ex-y0.en-ext-1	x-height	1	0
