config	codepoints	kinds	matched_entry	baseline	new
default	E665:E665:E665	cell	may-exit-withdrawal-generalized	qsMay.ex-y0|qsMay.en-y0.ex-y5|qsMay	qsMay/grounded-loop/None/baseline/|qsMay/loop/baseline/None/ex-bind-pulled-back|qsMay/loop/None/None/
default	E665:E665:E670	cell	dangling-anchor-dropped	qsMay.ex-y0|qsMay.en-y0.ex-y5.ex-ext-1|qsIt.en-y5.ex-y0	qsMay/grounded-loop/None/baseline/|qsMay/loop/baseline/x-height/ex-ext-1|qsIt/bar/x-height/None/
default	E665:E665:E679	cell	dangling-anchor-dropped	qsMay.ex-y0|qsMay.en-y0.ex-y5.ex-ext-1|qsOy.en-y5.ex-y0	qsMay/grounded-loop/None/baseline/|qsMay/loop/baseline/x-height/ex-ext-1|qsOy/loop/x-height/None/
default	E665:E670:0020	cell	dangling-anchor-dropped	qsMay.ex-ext-1|qsIt.en-y5.ex-y0|space	qsMay/loop/None/x-height/ex-ext-1|qsIt/bar/x-height/None/|space/boundary/None/None/
default	E665:E670:00B7	cell	dangling-anchor-dropped	qsMay.ex-ext-1|qsIt.en-y5.ex-y0|periodcentered	qsMay/loop/None/x-height/ex-ext-1|qsIt/bar/x-height/None/|namer-dot/boundary/None/None/
default	E665:E670:200C	cell	dangling-anchor-dropped	qsMay.ex-ext-1|qsIt.en-y5.ex-y0|space	qsMay/loop/None/x-height/ex-ext-1|qsIt/bar/x-height/None/|zwnj/boundary/None/None/
default	E665:E670:E650	cell	dangling-anchor-dropped	qsMay.ex-ext-1|qsIt.en-y5.ex-y0|qsPea	qsMay/loop/None/x-height/ex-ext-1|qsIt/bar/x-height/None/|qsPea/full/None/None/
default	E665:E670:E652	cell	dangling-anchor-dropped	qsMay.ex-ext-1|qsIt.en-y5.ex-y0|qsTea	qsMay/loop/None/x-height/ex-ext-1|qsIt/bar/x-height/None/|qsTea/full/None/None/
default	E665:E670:E665	cell	same-seam-extension-non-summing	qsMay.ex-ext-1|qsIt.en-y5.ex-y0.ex-ext-1|qsMay.en-y0.ex-y5.en-ext-1	qsMay/loop/None/x-height/ex-ext-1|qsIt/bar/x-height/baseline/ex-ext-1|qsMay/loop/baseline/None/
default	E665:E670:E670	cell,seam	entered-it-baseline-join-gain	qsMay.ex-ext-1|qsIt.en-y5.ex-y0|qsIt	qsMay/loop/None/x-height/ex-ext-1|qsIt/bar/x-height/baseline/ex-ext-1|qsIt/bar/baseline/None/
default	E665:E670:E679	cell	dangling-anchor-dropped	qsMay.ex-ext-1|qsIt.en-y5.ex-y0|qsOy	qsMay/loop/None/x-height/ex-ext-1|qsIt/bar/x-height/None/|qsOy/loop/None/None/
default	E665:E679:0020	cell	dangling-anchor-dropped	qsMay|qsOy.en-y5.ex-y0|space	qsMay/loop/None/x-height/|qsOy/loop/x-height/None/|space/boundary/None/None/
default	E665:E679:00B7	cell	dangling-anchor-dropped	qsMay|qsOy.en-y5.ex-y0|periodcentered	qsMay/loop/None/x-height/|qsOy/loop/x-height/None/|namer-dot/boundary/None/None/
default	E665:E679:200C	cell	dangling-anchor-dropped	qsMay|qsOy.en-y5.ex-y0|space	qsMay/loop/None/x-height/|qsOy/loop/x-height/None/|zwnj/boundary/None/None/
default	E665:E679:E650	cell	dangling-anchor-dropped	qsMay|qsOy.en-y5.ex-y0|qsPea	qsMay/loop/None/x-height/|qsOy/loop/x-height/None/|qsPea/full/None/None/
default	E665:E679:E652	cell	bare-name-live-join	qsMay|qsOy.en-y5.ex-y0|qsTea.en-y0	qsMay/loop/None/x-height/|qsOy/loop/x-height/baseline/|qsTea/full/baseline/None/
default	E665:E679:E665	cell	dangling-anchor-dropped	qsMay|qsOy.en-y5.ex-y0|qsMay.en-y0.ex-y5	qsMay/loop/None/x-height/|qsOy/loop/x-height/baseline/|qsMay/loop/baseline/None/
default	E665:E679:E670	cell	dangling-anchor-dropped	qsMay|qsOy.en-y5.ex-y0|qsIt.en-y0.ex-y5	qsMay/loop/None/x-height/|qsOy/loop/x-height/baseline/|qsIt/bar/baseline/None/
default	E665:E679:E679	cell	dangling-anchor-dropped	qsMay|qsOy.en-y5.ex-y0|qsOy	qsMay/loop/None/x-height/|qsOy/loop/x-height/None/|qsOy/loop/None/None/
default	E670:E650:E650	cell	dangling-anchor-dropped	qsIt|qsPea.half.en-y6.ex-y6|qsPea.en-y6	qsIt/bar/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
default	E670:E650:E665	cell	dangling-anchor-dropped	qsIt|qsPea|qsMay.en-y0.ex-y5.en-ext-1	qsIt/bar/None/None/|qsPea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
default	E670:E650:E670	cell	dangling-anchor-dropped	qsIt|qsPea.half.ex-y5.ex-dips|qsIt.en-y5.ex-y0	qsIt/bar/None/None/|qsPea/half/None/x-height/|qsIt/bar/x-height/None/
default	E670:E652:E665	cell	dangling-anchor-dropped	qsIt|qsTea.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	qsIt/bar/None/None/|qsTea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
default	E670:E652:E670	cell	dangling-anchor-dropped	qsIt|qsTea.half.ex-y5|qsIt.en-y5.ex-y0	qsIt/bar/None/None/|qsTea/half/None/x-height/|qsIt/bar/x-height/None/
default	E670:E665:0020	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1|space	qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1|space/boundary/None/None/
default	E670:E665:00B7	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1|periodcentered	qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1|namer-dot/boundary/None/None/
default	E670:E665:200C	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1|space	qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1|zwnj/boundary/None/None/
default	E670:E665:E650	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsPea.en-y5.ex-y0	qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsPea/full/x-height/None/
default	E670:E665:E652	cell	may-exit-withdrawal-generalized	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1|qsTea	qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1+ex-bind-pulled-back|qsTea/full/None/None/
default	E670:E665:E665	cell	may-exit-withdrawal-generalized	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1|qsMay	qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1+ex-bind-pulled-back|qsMay/loop/None/None/
default	E670:E665:E670	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsIt.en-y5.ex-y0	qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsIt/bar/x-height/None/
default	E670:E665:E679	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsOy.en-y5.ex-y0	qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsOy/loop/x-height/None/
default	E670:E670:0020	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space	qsIt/bar/None/None/|qsIt/bar/None/None/|space/boundary/None/None/
default	E670:E670:00B7	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|periodcentered	qsIt/bar/None/None/|qsIt/bar/None/None/|namer-dot/boundary/None/None/
default	E670:E670:200C	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space	qsIt/bar/None/None/|qsIt/bar/None/None/|zwnj/boundary/None/None/
default	E670:E670:E650	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsPea	qsIt/bar/None/None/|qsIt/bar/None/None/|qsPea/full/None/None/
default	E670:E670:E652	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsTea	qsIt/bar/None/None/|qsIt/bar/None/None/|qsTea/full/None/None/
default	E670:E670:E665	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	qsIt/bar/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1
default	E670:E670:E670	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y5|qsIt	qsIt/bar/None/None/|qsIt/bar/None/None/|qsIt/bar/None/None/
default	E670:E670:E679	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsOy	qsIt/bar/None/None/|qsIt/bar/None/None/|qsOy/loop/None/None/
default	E670:E679:E652	cell	bare-name-live-join	qsIt|qsOy|qsTea.en-y0	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsTea/full/baseline/None/
default	E670:E679:E665	cell	dangling-anchor-dropped	qsIt|qsOy|qsMay.en-y0.ex-y5	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/None/
default	E670:E679:E670	cell	dangling-anchor-dropped	qsIt|qsOy|qsIt.en-y0.ex-y5	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/
default	E679:E650:E650	cell	dangling-anchor-dropped	qsOy|qsPea.half.en-y6.ex-y6|qsPea.en-y6	qsOy/loop/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
default	E679:E650:E665	cell	dangling-anchor-dropped	qsOy|qsPea|qsMay.en-y0.ex-y5.en-ext-1	qsOy/loop/None/None/|qsPea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
default	E679:E650:E670	cell	dangling-anchor-dropped	qsOy|qsPea.half.ex-y5.ex-dips|qsIt.en-y5.ex-y0	qsOy/loop/None/None/|qsPea/half/None/x-height/|qsIt/bar/x-height/None/
default	E679:E652:0020	cell	bare-name-live-join	qsOy|qsTea.en-y0|space	qsOy/loop/None/baseline/|qsTea/full/baseline/None/|space/boundary/None/None/
default	E679:E652:00B7	cell	bare-name-live-join	qsOy|qsTea.en-y0|periodcentered	qsOy/loop/None/baseline/|qsTea/full/baseline/None/|namer-dot/boundary/None/None/
default	E679:E652:200C	cell	bare-name-live-join	qsOy|qsTea.en-y0|space	qsOy/loop/None/baseline/|qsTea/full/baseline/None/|zwnj/boundary/None/None/
default	E679:E652:E650	cell	bare-name-live-join	qsOy|qsTea.en-y0|qsPea	qsOy/loop/None/baseline/|qsTea/full/baseline/None/|qsPea/full/None/None/
default	E679:E652:E652	cell	bare-name-live-join	qsOy|qsTea.en-y0|qsTea	qsOy/loop/None/baseline/|qsTea/full/baseline/None/|qsTea/full/None/None/
default	E679:E652:E665	cell	dangling-anchor-dropped	qsOy|qsTea.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	qsOy/loop/None/None/|qsTea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
default	E679:E652:E670	cell	dangling-anchor-dropped	qsOy|qsTea.half.ex-y5|qsIt.en-y5.ex-y0	qsOy/loop/None/None/|qsTea/half/None/x-height/|qsIt/bar/x-height/None/
default	E679:E665:0020	cell	dangling-anchor-dropped	qsOy|qsMay.en-y0.ex-y5|space	qsOy/loop/None/baseline/|qsMay/loop/baseline/None/|space/boundary/None/None/
default	E679:E665:00B7	cell	dangling-anchor-dropped	qsOy|qsMay.en-y0.ex-y5|periodcentered	qsOy/loop/None/baseline/|qsMay/loop/baseline/None/|namer-dot/boundary/None/None/
default	E679:E665:200C	cell	dangling-anchor-dropped	qsOy|qsMay.en-y0.ex-y5|space	qsOy/loop/None/baseline/|qsMay/loop/baseline/None/|zwnj/boundary/None/None/
default	E679:E665:E650	cell	dangling-anchor-dropped	qsOy|qsMay.en-y0.ex-y5.ex-ext-1|qsPea.en-y5.ex-y0	qsOy/loop/None/baseline/|qsMay/loop/baseline/x-height/ex-ext-1|qsPea/full/x-height/None/
default	E679:E665:E652	cell	may-exit-withdrawal-generalized	qsOy|qsMay.en-y0.ex-y5|qsTea	qsOy/loop/None/baseline/|qsMay/loop/baseline/None/ex-bind-pulled-back|qsTea/full/None/None/
default	E679:E665:E665	cell	may-exit-withdrawal-generalized	qsOy|qsMay.en-y0.ex-y5|qsMay	qsOy/loop/None/baseline/|qsMay/loop/baseline/None/ex-bind-pulled-back|qsMay/loop/None/None/
default	E679:E665:E670	cell	dangling-anchor-dropped	qsOy|qsMay.en-y0.ex-y5.ex-ext-1|qsIt.en-y5.ex-y0	qsOy/loop/None/baseline/|qsMay/loop/baseline/x-height/ex-ext-1|qsIt/bar/x-height/None/
default	E679:E665:E679	cell	dangling-anchor-dropped	qsOy|qsMay.en-y0.ex-y5.ex-ext-1|qsOy.en-y5.ex-y0	qsOy/loop/None/baseline/|qsMay/loop/baseline/x-height/ex-ext-1|qsOy/loop/x-height/None/
default	E679:E670:0020	cell	dangling-anchor-dropped	qsOy|qsIt.en-y0.ex-y5|space	qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|space/boundary/None/None/
default	E679:E670:00B7	cell	dangling-anchor-dropped	qsOy|qsIt.en-y0.ex-y5|periodcentered	qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|namer-dot/boundary/None/None/
default	E679:E670:200C	cell	dangling-anchor-dropped	qsOy|qsIt.en-y0.ex-y5|space	qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|zwnj/boundary/None/None/
default	E679:E670:E650	cell	dangling-anchor-dropped	qsOy|qsIt.en-y0.ex-y5|qsPea	qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|qsPea/full/None/None/
default	E679:E670:E652	cell	dangling-anchor-dropped	qsOy|qsIt.en-y0.ex-y5|qsTea	qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|qsTea/full/None/None/
default	E679:E670:E665	cell	halves-entry-extension-restored	qsOy|qsIt.ex-y0|qsMay.en-y0.ex-y5	qsOy/loop/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1
default	E679:E670:E670	cell	dangling-anchor-dropped	qsOy|qsIt.en-y0.ex-y5|qsIt	qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|qsIt/bar/None/None/
default	E679:E670:E679	cell	dangling-anchor-dropped	qsOy|qsIt.en-y0.ex-y5|qsOy	qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|qsOy/loop/None/None/
default	E679:E679:E652	cell	bare-name-live-join	qsOy|qsOy|qsTea.en-y0	qsOy/loop/None/None/|qsOy/loop/None/baseline/|qsTea/full/baseline/None/
default	E679:E679:E665	cell	dangling-anchor-dropped	qsOy|qsOy|qsMay.en-y0.ex-y5	qsOy/loop/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/None/
default	E679:E679:E670	cell	dangling-anchor-dropped	qsOy|qsOy|qsIt.en-y0.ex-y5	qsOy/loop/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/
default	0020:0020:E650:E650	cell	dangling-anchor-dropped	space|space|qsPea.half.en-y6.ex-y6|qsPea.en-y6	space/boundary/None/None/|space/boundary/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
default	0020:0020:E650:E665	cell	dangling-anchor-dropped	space|space|qsPea|qsMay.en-y0.ex-y5.en-ext-1	space/boundary/None/None/|space/boundary/None/None/|qsPea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
default	0020:0020:E650:E670	cell	dangling-anchor-dropped	space|space|qsPea.half.ex-y5.ex-dips|qsIt.en-y5.ex-y0	space/boundary/None/None/|space/boundary/None/None/|qsPea/half/None/x-height/|qsIt/bar/x-height/None/
default	0020:0020:E652:E665	cell	dangling-anchor-dropped	space|space|qsTea.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	space/boundary/None/None/|space/boundary/None/None/|qsTea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
default	0020:0020:E652:E670	cell	dangling-anchor-dropped	space|space|qsTea.half.ex-y5|qsIt.en-y5.ex-y0	space/boundary/None/None/|space/boundary/None/None/|qsTea/half/None/x-height/|qsIt/bar/x-height/None/
default	0020:0020:E665:E650	cell	dangling-anchor-dropped	space|space|qsMay|qsPea.en-y5.ex-y0	space/boundary/None/None/|space/boundary/None/None/|qsMay/loop/None/x-height/|qsPea/full/x-height/None/
default	0020:0020:E665:E652	cell	may-exit-withdrawal-generalized	space|space|qsMay|qsTea	space/boundary/None/None/|space/boundary/None/None/|qsMay/loop/None/None/ex-bind-pulled-back|qsTea/full/None/None/
default	0020:0020:E665:E665	cell	dangling-anchor-dropped	space|space|qsMay.ex-y0|qsMay.en-y0.ex-y5	space/boundary/None/None/|space/boundary/None/None/|qsMay/grounded-loop/None/baseline/|qsMay/loop/baseline/None/
default	0020:0020:E665:E670	cell	dangling-anchor-dropped	space|space|qsMay.ex-ext-1|qsIt.en-y5.ex-y0	space/boundary/None/None/|space/boundary/None/None/|qsMay/loop/None/x-height/ex-ext-1|qsIt/bar/x-height/None/
default	0020:0020:E665:E679	cell	dangling-anchor-dropped	space|space|qsMay|qsOy.en-y5.ex-y0	space/boundary/None/None/|space/boundary/None/None/|qsMay/loop/None/x-height/|qsOy/loop/x-height/None/
default	0020:0020:E670:E665	cell	dangling-anchor-dropped	space|space|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	space/boundary/None/None/|space/boundary/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1
default	0020:0020:E670:E670	cell	dangling-anchor-dropped	space|space|qsIt.ex-y5|qsIt	space/boundary/None/None/|space/boundary/None/None/|qsIt/bar/None/None/|qsIt/bar/None/None/
default	0020:0020:E679:E652	cell	bare-name-live-join	space|space|qsOy|qsTea.en-y0	space/boundary/None/None/|space/boundary/None/None/|qsOy/loop/None/baseline/|qsTea/full/baseline/None/
default	0020:0020:E679:E665	cell	dangling-anchor-dropped	space|space|qsOy|qsMay.en-y0.ex-y5	space/boundary/None/None/|space/boundary/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/None/
default	0020:0020:E679:E670	cell	dangling-anchor-dropped	space|space|qsOy|qsIt.en-y0.ex-y5	space/boundary/None/None/|space/boundary/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/
default	0020:00B7:E650:E650	cell	dangling-anchor-dropped	space|periodcentered|qsPea.half.en-y6.ex-y6|qsPea.en-y6	space/boundary/None/None/|namer-dot/boundary/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
default	0020:00B7:E650:E665	cell	dangling-anchor-dropped	space|periodcentered|qsPea|qsMay.en-y0.ex-y5.en-ext-1	space/boundary/None/None/|namer-dot/boundary/None/None/|qsPea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
default	0020:00B7:E650:E670	cell	dangling-anchor-dropped	space|periodcentered|qsPea.half.ex-y5.ex-dips|qsIt.en-y5.ex-y0	space/boundary/None/None/|namer-dot/boundary/None/None/|qsPea/half/None/x-height/|qsIt/bar/x-height/None/
default	0020:00B7:E652:E665	cell	dangling-anchor-dropped	space|periodcentered|qsTea.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	space/boundary/None/None/|namer-dot/boundary/None/None/|qsTea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
default	0020:00B7:E652:E670	cell	dangling-anchor-dropped	space|periodcentered|qsTea.half.ex-y5|qsIt.en-y5.ex-y0	space/boundary/None/None/|namer-dot/boundary/None/None/|qsTea/half/None/x-height/|qsIt/bar/x-height/None/
default	0020:00B7:E665:E650	cell	dangling-anchor-dropped	space|periodcentered|qsMay|qsPea.en-y5.ex-y0	space/boundary/None/None/|namer-dot/boundary/None/None/|qsMay/loop/None/x-height/|qsPea/full/x-height/None/
default	0020:00B7:E665:E652	cell	may-exit-withdrawal-generalized	space|periodcentered|qsMay|qsTea	space/boundary/None/None/|namer-dot/boundary/None/None/|qsMay/loop/None/None/ex-bind-pulled-back|qsTea/full/None/None/
default	0020:00B7:E665:E665	cell	dangling-anchor-dropped	space|periodcentered|qsMay.ex-y0|qsMay.en-y0.ex-y5	space/boundary/None/None/|namer-dot/boundary/None/None/|qsMay/grounded-loop/None/baseline/|qsMay/loop/baseline/None/
default	0020:00B7:E665:E670	cell	dangling-anchor-dropped	space|periodcentered|qsMay.ex-ext-1|qsIt.en-y5.ex-y0	space/boundary/None/None/|namer-dot/boundary/None/None/|qsMay/loop/None/x-height/ex-ext-1|qsIt/bar/x-height/None/
default	0020:00B7:E665:E679	cell	dangling-anchor-dropped	space|periodcentered|qsMay|qsOy.en-y5.ex-y0	space/boundary/None/None/|namer-dot/boundary/None/None/|qsMay/loop/None/x-height/|qsOy/loop/x-height/None/
default	0020:00B7:E670:E665	cell	dangling-anchor-dropped	space|periodcentered.lowered|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	space/boundary/None/None/|namer-dot/boundary/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1
default	0020:00B7:E670:E670	cell	dangling-anchor-dropped	space|periodcentered.lowered|qsIt.ex-y5|qsIt	space/boundary/None/None/|namer-dot/boundary/None/None/|qsIt/bar/None/None/|qsIt/bar/None/None/
default	0020:00B7:E679:E652	cell	bare-name-live-join	space|periodcentered.lowered|qsOy|qsTea.en-y0	space/boundary/None/None/|namer-dot/boundary/None/None/|qsOy/loop/None/baseline/|qsTea/full/baseline/None/
default	0020:00B7:E679:E665	cell	dangling-anchor-dropped	space|periodcentered.lowered|qsOy|qsMay.en-y0.ex-y5	space/boundary/None/None/|namer-dot/boundary/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/None/
default	0020:00B7:E679:E670	cell	dangling-anchor-dropped	space|periodcentered.lowered|qsOy|qsIt.en-y0.ex-y5	space/boundary/None/None/|namer-dot/boundary/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/
default	0020:200C:E650:E665	cell	zwnj-word-initial-unification	space|space|qsPea.noentry|qsMay.en-y0.ex-y5.en-ext-1	space/boundary/None/None/|zwnj/boundary/None/None/|qsPea/full/None/baseline/locked|qsMay/loop/baseline/None/en-ext-1
default	0020:200C:E650:E670	cell	zwnj-word-initial-unification	space|space|qsPea.half.ex-y5.ex-dips|qsIt.en-y5.ex-y0	space/boundary/None/None/|zwnj/boundary/None/None/|qsPea/half/None/x-height/locked|qsIt/bar/x-height/None/
default	0020:200C:E652:E652	cell	zwnj-word-initial-unification	space|space|qsTea.ex-y0|qsTea	space/boundary/None/None/|zwnj/boundary/None/None/|qsTea/full/None/None/locked|qsTea/full/None/None/
default	0020:200C:E652:E665	cell	zwnj-word-initial-unification	space|space|qsTea.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	space/boundary/None/None/|zwnj/boundary/None/None/|qsTea/full/None/baseline/locked|qsMay/loop/baseline/None/en-ext-1
default	0020:200C:E652:E670	cell	dangling-anchor-dropped	space|space|qsTea.half.en-y8.ex-y5.noentry|qsIt.en-y5.ex-y0	space/boundary/None/None/|zwnj/boundary/None/None/|qsTea/half/None/x-height/locked|qsIt/bar/x-height/None/
default	0020:200C:E652:E679	ligation	marker-staging-ligature-formation	space|space|qsTea.noentry|qsOy	space/boundary/None/None/|zwnj/boundary/None/None/|qsTea_qsOy/bar-into-loop/None/None/
default	0020:200C:E665:E650	cell	zwnj-word-initial-unification	space|space|qsMay.noentry|qsPea.en-y5.ex-y0	space/boundary/None/None/|zwnj/boundary/None/None/|qsMay/loop/None/x-height/locked|qsPea/full/x-height/None/
default	0020:200C:E665:E652	cell	may-exit-withdrawal-generalized	space|space|qsMay.noentry|qsTea	space/boundary/None/None/|zwnj/boundary/None/None/|qsMay/loop/None/None/locked+ex-bind-pulled-back|qsTea/full/None/None/
default	0020:200C:E665:E665	cell	zwnj-word-initial-unification	space|space|qsMay.ex-y0|qsMay.en-y0.ex-y5	space/boundary/None/None/|zwnj/boundary/None/None/|qsMay/grounded-loop/None/baseline/locked|qsMay/loop/baseline/None/
default	0020:200C:E665:E670	cell	zwnj-word-initial-unification	space|space|qsMay.ex-ext-1|qsIt.en-y5.ex-y0	space/boundary/None/None/|zwnj/boundary/None/None/|qsMay/loop/None/x-height/locked+ex-ext-1|qsIt/bar/x-height/None/
default	0020:200C:E665:E679	cell	zwnj-word-initial-unification	space|space|qsMay.noentry|qsOy.en-y5.ex-y0	space/boundary/None/None/|zwnj/boundary/None/None/|qsMay/loop/None/x-height/locked|qsOy/loop/x-height/None/
default	0020:200C:E670:E665	cell	zwnj-word-initial-unification	space|space|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	space/boundary/None/None/|zwnj/boundary/None/None/|qsIt/bar/None/baseline/locked|qsMay/loop/baseline/None/en-ext-1
default	0020:200C:E670:E670	cell	zwnj-word-initial-unification	space|space|qsIt.ex-y5|qsIt	space/boundary/None/None/|zwnj/boundary/None/None/|qsIt/bar/None/None/locked|qsIt/bar/None/None/
default	0020:200C:E679:E652	cell	zwnj-word-initial-unification	space|space|qsOy.noentry|qsTea.en-y0	space/boundary/None/None/|zwnj/boundary/None/None/|qsOy/loop/None/baseline/locked|qsTea/full/baseline/None/
default	0020:200C:E679:E665	cell	zwnj-word-initial-unification	space|space|qsOy.noentry|qsMay.en-y0.ex-y5	space/boundary/None/None/|zwnj/boundary/None/None/|qsOy/loop/None/baseline/locked|qsMay/loop/baseline/None/
default	0020:200C:E679:E670	cell	zwnj-word-initial-unification	space|space|qsOy.noentry|qsIt.en-y0.ex-y5	space/boundary/None/None/|zwnj/boundary/None/None/|qsOy/loop/None/baseline/locked|qsIt/bar/baseline/None/
default	0020:E650:E650:0020	cell	dangling-anchor-dropped	space|qsPea.half.en-y6.ex-y6|qsPea.en-y6|space	space/boundary/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/|space/boundary/None/None/
