0020:0020:0020	space|space|space	0,1,2	break,break	0,0,350|0,0,350|0,0,350
0020:0020:00B7	space|space|periodcentered	0,1,2	break,break	0,0,350|0,0,350|0,0,150
0020:0020:200C	space|space|space	0,1,2	break,break	0,0,350|0,0,350|0,0,0
0020:0020:E650	space|space|qsPea	0,1,2	break,break	0,0,350|0,0,350|0,0,250
0020:0020:E652	space|space|qsTea	0,1,2	break,break	0,0,350|0,0,350|0,0,100
0020:0020:E653	space|space|qsDay	0,1,2	break,break	0,0,350|0,0,350|0,0,250
0020:0020:E658	space|space|qsFee	0,1,2	break,break	0,0,350|0,0,350|0,0,300
0020:0020:E665	space|space|qsMay	0,1,2	break,break	0,0,350|0,0,350|0,0,300
0020:0020:E666	space|space|qsNo	0,1,2	break,break	0,0,350|0,0,350|0,0,300
0020:0020:E667	space|space|qsLow	0,1,2	break,break	0,0,350|0,0,350|0,0,300
0020:0020:E670	space|space|qsIt	0,1,2	break,break	0,0,350|0,0,350|0,0,100
0020:0020:E675	space|space|qsI	0,1,2	break,break	0,0,350|0,0,350|0,0,300
0020:0020:E676	space|space|qsAh	0,1,2	break,break	0,0,350|0,0,350|0,0,400
0020:0020:E679	space|space|qsOy	0,1,2	break,break	0,0,350|0,0,350|0,0,450
0020:0020:E67A	space|space|qsUtter	0,1,2	break,break	0,0,350|0,0,350|0,0,300
0020:00B7:0020	space|periodcentered|space	0,1,2	break,break	0,0,350|0,0,150|0,0,350
0020:00B7:00B7	space|periodcentered|periodcentered	0,1,2	break,break	0,0,350|0,0,150|0,0,150
0020:00B7:200C	space|periodcentered|space	0,1,2	break,break	0,0,350|0,0,150|0,0,0
0020:00B7:E650	space|periodcentered|qsPea	0,1,2	break,break	0,0,350|0,0,150|0,0,250
0020:00B7:E652	space|periodcentered|qsTea	0,1,2	break,break	0,0,350|0,0,150|0,0,100
0020:00B7:E653	space|periodcentered|qsDay	0,1,2	break,break	0,0,350|0,0,150|0,0,250
0020:00B7:E658	space|periodcentered|qsFee	0,1,2	break,break	0,0,350|0,0,150|0,0,300
0020:00B7:E665	space|periodcentered|qsMay	0,1,2	break,break	0,0,350|0,0,150|0,0,300
0020:00B7:E666	space|periodcentered.lowered|qsNo	0,1,2	break,break	0,0,350|0,0,150|0,0,300
0020:00B7:E667	space|periodcentered.lowered|qsLow	0,1,2	break,break	0,0,350|0,0,150|0,0,300
0020:00B7:E670	space|periodcentered.lowered|qsIt	0,1,2	break,break	0,0,350|0,0,150|0,0,100
0020:00B7:E675	space|periodcentered.lowered|qsI	0,1,2	break,break	0,0,350|0,0,150|0,0,300
0020:00B7:E676	space|periodcentered.lowered|qsAh	0,1,2	break,break	0,0,350|0,0,150|0,0,400
0020:00B7:E679	space|periodcentered.lowered|qsOy	0,1,2	break,break	0,0,350|0,0,150|0,0,450
0020:00B7:E67A	space|periodcentered.lowered|qsUtter	0,1,2	break,break	0,0,350|0,0,150|0,0,300
0020:200C:0020	space|space|space	0,1,2	break,break	0,0,350|0,0,0|0,0,350
0020:200C:00B7	space|space|periodcentered	0,1,2	break,break	0,0,350|0,0,0|0,0,150
0020:200C:200C	space|space|space	0,1,2	break,break	0,0,350|0,0,0|0,0,0
0020:200C:E650	space|space|qsPea.noentry	0,1,2	break,break	0,0,350|0,0,0|0,0,250
0020:200C:E652	space|space|qsTea.noentry	0,1,2	break,break	0,0,350|0,0,0|0,0,100
0020:200C:E653	space|space|qsDay.noentry	0,1,2	break,break	0,0,350|0,0,0|0,0,250
0020:200C:E658	space|space|qsFee.noentry	0,1,2	break,break	0,0,350|0,0,0|0,0,300
0020:200C:E665	space|space|qsMay.noentry	0,1,2	break,break	0,0,350|0,0,0|0,0,300
